STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S00847,157ZA,,2018-06-18T12:00:00-04:00,2018-06-18T14:00:00-04:00,IFR,Practice Area
S01306,254SE,I096,2018-06-18T12:00:00-04:00,2018-06-18T15:00:00-04:00,VFR,Cross Country
S01523,738GG,I096,2018-06-18T09:00:00-04:00,2018-06-18T11:00:00-04:00,VFR,Pattern
S01260,254SE,I010,2018-06-18T15:00:00-04:00,2018-06-18T17:00:00-04:00,VFR,Pattern
S01258,684TM,I061,2018-06-19T10:00:00-04:00,2018-06-19T12:00:00-04:00,VFR,Practice Area
S01457,811AX,I076,2018-06-19T09:00:00-04:00,2018-06-19T11:00:00-04:00,VFR,Pattern
S01399,548QR,I053,2018-06-19T10:00:00-04:00,2018-06-19T12:00:00-04:00,VFR,Practice Area
S01563,157ZA,I076,2018-06-19T11:00:00-04:00,2018-06-19T13:00:00-04:00,VFR,Pattern
S01359,684TM,I061,2018-06-19T12:00:00-04:00,2018-06-19T14:00:00-04:00,VFR,Pattern
S01542,811AX,I053,2018-06-19T12:00:00-04:00,2018-06-19T14:00:00-04:00,VFR,Pattern
S01331,254SE,I076,2018-06-19T13:00:00-04:00,2018-06-19T15:00:00-04:00,VFR,Pattern
S01344,684TM,I053,2018-06-19T14:00:00-04:00,2018-06-19T16:00:00-04:00,VFR,Pattern
S01328,811AX,I061,2018-06-19T14:00:00-04:00,2018-06-19T16:00:00-04:00,VFR,Pattern
S01385,811AX,I080,2018-06-19T16:00:00-04:00,2018-06-19T18:00:00-04:00,VFR,Pattern
S01259,217PQ,I097,2018-06-19T10:00:00-04:00,2018-06-19T13:00:00-04:00,VFR,Practice Area
S00564,254SE,,2018-06-19T09:00:00-04:00,2018-06-19T11:00:00-04:00,IFR,Pattern
S01300,254SE,I076,2018-06-19T15:00:00-04:00,2018-06-19T17:00:00-04:00,VFR,Pattern
S01514,217PQ,I097,2018-06-19T13:00:00-04:00,2018-06-19T15:00:00-04:00,VFR,Pattern
S01158,157ZA,I032,2018-06-19T14:00:00-04:00,2018-06-19T16:00:00-04:00,IFR,Pattern
S01064,157ZA,,2018-06-19T09:00:00-04:00,2018-06-19T11:00:00-04:00,IFR,Pattern
S01391,217PQ,I097,2018-06-19T15:00:00-04:00,2018-06-19T17:00:00-04:00,VFR,Pattern
S01361,738GG,I060,2018-06-19T14:00:00-04:00,2018-06-19T18:00:00-04:00,VFR,Cross Country
S01051,254SE,,2018-06-19T11:00:00-04:00,2018-06-19T13:00:00-04:00,IFR,Pattern
S00549,157ZA,,2018-06-19T16:00:00-04:00,2018-06-19T18:00:00-04:00,IFR,Pattern
S01502,684TM,I032,2018-06-19T16:00:00-04:00,2018-06-19T18:00:00-04:00,VFR,Pattern
S01287,254SE,,2018-06-19T17:00:00-04:00,2018-06-19T19:00:00-04:00,VFR,Practice Area
S00847,254SE,I032,2018-06-19T19:00:00-04:00,2018-06-19T21:00:00-04:00,IFR,Pattern
S01306,217PQ,I010,2018-06-19T17:00:00-04:00,2018-06-19T19:00:00-04:00,VFR,Pattern
S01523,738GG,I010,2018-06-19T08:00:00-04:00,2018-06-19T10:00:00-04:00,VFR,Pattern
S01399,684TM,I076,2018-06-20T09:00:00-04:00,2018-06-20T12:00:00-04:00,VFR,Cross Country
S01468,426JQ,I061,2018-06-20T09:00:00-04:00,2018-06-20T12:00:00-04:00,VFR,Practice Area
S01496,811AX,I053,2018-06-20T09:00:00-04:00,2018-06-20T11:00:00-04:00,VFR,Pattern
S01550,811AX,I053,2018-06-20T11:00:00-04:00,2018-06-20T13:00:00-04:00,VFR,Pattern
S01300,217PQ,I061,2018-06-20T12:00:00-04:00,2018-06-20T14:00:00-04:00,VFR,Pattern
S01429,426JQ,I076,2018-06-20T12:00:00-04:00,2018-06-20T14:00:00-04:00,VFR,Pattern
S01424,811AX,I053,2018-06-20T13:00:00-04:00,2018-06-20T15:00:00-04:00,VFR,Pattern
S01540,426JQ,I061,2018-06-20T14:00:00-04:00,2018-06-20T16:00:00-04:00,VFR,Pattern
S01339,684TM,I076,2018-06-20T14:00:00-04:00,2018-06-20T16:00:00-04:00,VFR,Pattern
S01051,254SE,,2018-06-20T09:00:00-04:00,2018-06-20T11:00:00-04:00,IFR,Practice Area
S00549,217PQ,,2018-06-20T09:00:00-04:00,2018-06-20T12:00:00-04:00,IFR,Practice Area
S01397,157ZA,I077,2018-06-20T09:00:00-04:00,2018-06-20T11:00:00-04:00,VFR,Pattern
S01136,254SE,I077,2018-06-20T11:00:00-04:00,2018-06-20T13:00:00-04:00,IFR,Pattern
S01483,811AX,I057,2018-06-20T15:00:00-04:00,2018-06-20T17:00:00-04:00,VFR,Pattern
S01287,157ZA,I077,2018-06-20T13:00:00-04:00,2018-06-20T15:00:00-04:00,VFR,Practice Area
S01500,426JQ,I057,2018-06-20T17:00:00-04:00,2018-06-20T19:00:00-04:00,VFR,Pattern
S01311,157ZA,I003,2018-06-20T11:00:00-04:00,2018-06-20T13:00:00-04:00,VFR,Pattern
S01379,738GG,I072,2018-06-21T09:00:00-04:00,2018-06-21T11:00:00-04:00,VFR,Practice Area
S01290,684TM,I076,2018-06-21T09:00:00-04:00,2018-06-21T11:00:00-04:00,VFR,Practice Area
S01331,684TM,I072,2018-06-21T11:00:00-04:00,2018-06-21T13:00:00-04:00,VFR,Pattern
S01334,684TM,I076,2018-06-21T13:00:00-04:00,2018-06-21T15:00:00-04:00,VFR,Pattern
S01496,811AX,I072,2018-06-21T13:00:00-04:00,2018-06-21T16:00:00-04:00,VFR,Practice Area
S01429,811AX,I076,2018-06-21T11:00:00-04:00,2018-06-21T13:00:00-04:00,VFR,Pattern
S01424,426JQ,I057,2018-06-21T15:00:00-04:00,2018-06-21T17:00:00-04:00,VFR,Pattern
S01562,426JQ,I057,2018-06-21T17:00:00-04:00,2018-06-21T19:00:00-04:00,VFR,Pattern
S01540,426JQ,I077,2018-06-21T09:00:00-04:00,2018-06-21T11:00:00-04:00,VFR,Pattern
S01459,426JQ,I077,2018-06-21T11:00:00-04:00,2018-06-21T13:00:00-04:00,VFR,Pattern
S01415,811AX,I032,2018-06-21T16:00:00-04:00,2018-06-21T19:00:00-04:00,VFR,Practice Area
S01501,426JQ,I077,2018-06-21T13:00:00-04:00,2018-06-21T15:00:00-04:00,VFR,Pattern
S01270,684TM,I076,2018-06-21T15:00:00-04:00,2018-06-21T17:00:00-04:00,VFR,Pattern
S00549,684TM,,2018-06-21T17:00:00-04:00,2018-06-21T19:00:00-04:00,IFR,Pattern
S01515,811AX,I003,2018-06-21T09:00:00-04:00,2018-06-21T11:00:00-04:00,VFR,Practice Area
S01290,684TM,I072,2018-06-22T10:00:00-04:00,2018-06-22T12:00:00-04:00,VFR,Pattern
S01259,548QR,I076,2018-06-22T10:00:00-04:00,2018-06-22T12:00:00-04:00,VFR,Pattern
S01424,133CZ,I076,2018-06-22T12:00:00-04:00,2018-06-22T14:00:00-04:00,VFR,Pattern
S01562,426JQ,I072,2018-06-22T12:00:00-04:00,2018-06-22T16:00:00-04:00,VFR,Cross Country
S01540,133CZ,I076,2018-06-22T14:00:00-04:00,2018-06-22T16:00:00-04:00,VFR,Pattern
S01415,811AX,I080,2018-06-22T15:00:00-04:00,2018-06-22T17:00:00-04:00,VFR,Pattern
S01339,548QR,I057,2018-06-22T15:00:00-04:00,2018-06-22T17:00:00-04:00,VFR,Practice Area
S01294,811AX,I080,2018-06-22T17:00:00-04:00,2018-06-22T19:00:00-04:00,VFR,Practice Area
S01466,426JQ,I057,2018-06-22T17:00:00-04:00,2018-06-22T19:00:00-04:00,VFR,Pattern
S01501,811AX,I077,2018-06-22T10:00:00-04:00,2018-06-22T12:00:00-04:00,VFR,Practice Area
S01270,548QR,I077,2018-06-22T12:00:00-04:00,2018-06-22T14:00:00-04:00,VFR,Pattern
S01515,426JQ,I097,2018-06-22T10:00:00-04:00,2018-06-22T12:00:00-04:00,VFR,Pattern
S01427,811AX,I097,2018-06-22T12:00:00-04:00,2018-06-22T14:00:00-04:00,VFR,Pattern
S01533,133CZ,I032,2018-06-22T16:00:00-04:00,2018-06-22T18:00:00-04:00,VFR,Pattern
S01483,133CZ,I003,2018-06-22T10:00:00-04:00,2018-06-22T12:00:00-04:00,VFR,Pattern
S01486,426JQ,I057,2018-06-23T16:00:00-04:00,2018-06-23T18:00:00-04:00,VFR,Pattern
S01371,133CZ,I080,2018-06-23T16:00:00-04:00,2018-06-23T18:00:00-04:00,VFR,Pattern
S01519,811AX,I060,2018-06-23T16:00:00-04:00,2018-06-23T18:00:00-04:00,VFR,Pattern
S00722,738GG,I010,2018-06-23T16:00:00-04:00,2018-06-23T18:00:00-04:00,VFR,Pattern
S00744,548QR,I003,2018-06-23T16:00:00-04:00,2018-06-23T18:00:00-04:00,VFR,Pattern
S00985,684TM,I061,2018-06-23T15:00:00-04:00,2018-06-23T17:00:00-04:00,VFR,Pattern
S01011,426JQ,I057,2018-06-23T12:00:00-04:00,2018-06-23T14:00:00-04:00,VFR,Practice Area
S01079,811AX,I061,2018-06-23T09:00:00-04:00,2018-06-23T11:00:00-04:00,VFR,Pattern
S01510,811AX,I053,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S01090,133CZ,I072,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S01402,426JQ,I080,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S01529,133CZ,I057,2018-06-24T17:00:00-04:00,2018-06-24T19:00:00-04:00,VFR,Pattern
S00873,548QR,I057,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S00658,157ZA,I061,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S01183,811AX,I080,2018-06-24T17:00:00-04:00,2018-06-24T19:00:00-04:00,VFR,Pattern
S01059,738GG,I003,2018-06-24T17:00:00-04:00,2018-06-24T19:00:00-04:00,VFR,Practice Area
S01148,254SE,I077,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S00868,684TM,I097,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S01453,426JQ,I010,2018-06-24T16:00:00-04:00,2018-06-24T18:00:00-04:00,VFR,Pattern
S01201,738GG,I010,2018-06-24T13:00:00-04:00,2018-06-24T15:00:00-04:00,VFR,Pattern
S00966,133CZ,I072,2018-06-24T10:00:00-04:00,2018-06-24T12:00:00-04:00,VFR,Pattern
S01379,738GG,I061,2018-06-25T10:00:00-04:00,2018-06-25T12:00:00-04:00,VFR,Pattern
S01294,133CZ,I072,2018-06-25T10:00:00-04:00,2018-06-25T12:00:00-04:00,VFR,Pattern
S01466,811AX,I053,2018-06-25T10:00:00-04:00,2018-06-25T12:00:00-04:00,VFR,Pattern
S01496,426JQ,I076,2018-06-25T11:00:00-04:00,2018-06-25T13:00:00-04:00,VFR,Practice Area
S01136,548QR,I097,2018-06-25T09:00:00-04:00,2018-06-25T11:00:00-04:00,IFR,Pattern
S01550,811AX,I053,2018-06-25T12:00:00-04:00,2018-06-25T14:00:00-04:00,VFR,Pattern
S01571,254SE,I072,2018-06-25T12:00:00-04:00,2018-06-25T14:00:00-04:00,VFR,Pattern
S01575,738GG,I061,2018-06-25T12:00:00-04:00,2018-06-25T15:00:00-04:00,VFR,Cross Country
S01457,426JQ,I076,2018-06-25T13:00:00-04:00,2018-06-25T15:00:00-04:00,VFR,Practice Area
S01427,133CZ,I053,2018-06-25T14:00:00-04:00,2018-06-25T16:00:00-04:00,VFR,Pattern
S01523,738GG,I076,2018-06-25T15:00:00-04:00,2018-06-25T17:00:00-04:00,VFR,Pattern
S01397,254SE,I072,2018-06-25T14:00:00-04:00,2018-06-25T16:00:00-04:00,VFR,Pattern
S01158,548QR,I097,2018-06-25T11:00:00-04:00,2018-06-25T13:00:00-04:00,IFR,Pattern
S01258,684TM,I080,2018-06-25T15:00:00-04:00,2018-06-25T18:00:00-04:00,VFR,Practice Area
S01391,548QR,I061,2018-06-25T15:00:00-04:00,2018-06-25T17:00:00-04:00,VFR,Pattern
S01324,811AX,I097,2018-06-25T14:00:00-04:00,2018-06-25T16:00:00-04:00,VFR,Pattern
S01533,426JQ,I032,2018-06-25T15:00:00-04:00,2018-06-25T17:00:00-04:00,VFR,Pattern
S01483,426JQ,I032,2018-06-25T17:00:00-04:00,2018-06-25T19:00:00-04:00,VFR,Pattern
S01563,157ZA,I096,2018-06-25T10:00:00-04:00,2018-06-25T12:00:00-04:00,VFR,Pattern
S01468,133CZ,I010,2018-06-25T12:00:00-04:00,2018-06-25T14:00:00-04:00,VFR,Pattern
S01429,811AX,I010,2018-06-25T16:00:00-04:00,2018-06-25T18:00:00-04:00,VFR,Pattern
S01300,684TM,I010,2018-06-25T10:00:00-04:00,2018-06-25T12:00:00-04:00,VFR,Pattern
S01259,157ZA,I096,2018-06-25T12:00:00-04:00,2018-06-25T14:00:00-04:00,VFR,Practice Area
S01514,157ZA,I096,2018-06-25T14:00:00-04:00,2018-06-25T17:00:00-04:00,VFR,Practice Area
S00564,157ZA,I010,2018-06-25T08:00:00-04:00,2018-06-25T10:00:00-04:00,IFR,Practice Area
S01064,254SE,,2018-06-25T09:00:00-04:00,2018-06-25T11:00:00-04:00,IFR,Pattern
S01051,684TM,I032,2018-06-25T19:00:00-04:00,2018-06-25T22:00:00-04:00,IFR,Practice Area
S00847,684TM,,2018-06-25T12:00:00-04:00,2018-06-25T14:00:00-04:00,IFR,Pattern
S01261,548QR,I053,2018-06-26T10:00:00-04:00,2018-06-26T12:00:00-04:00,VFR,Pattern
S01294,133CZ,I076,2018-06-26T09:00:00-04:00,2018-06-26T12:00:00-04:00,VFR,Practice Area
S01466,426JQ,I061,2018-06-26T10:00:00-04:00,2018-06-26T12:00:00-04:00,VFR,Pattern
S01496,133CZ,I076,2018-06-26T12:00:00-04:00,2018-06-26T14:00:00-04:00,VFR,Pattern
S01136,684TM,I097,2018-06-26T10:00:00-04:00,2018-06-26T12:00:00-04:00,IFR,Pattern
S01550,426JQ,I053,2018-06-26T12:00:00-04:00,2018-06-26T15:00:00-04:00,VFR,Practice Area
S01571,684TM,I061,2018-06-26T12:00:00-04:00,2018-06-26T14:00:00-04:00,VFR,Pattern
S01575,738GG,I076,2018-06-26T14:00:00-04:00,2018-06-26T17:00:00-04:00,VFR,Practice Area
S01457,133CZ,I061,2018-06-26T14:00:00-04:00,2018-06-26T16:00:00-04:00,VFR,Pattern
S01427,426JQ,I080,2018-06-26T15:00:00-04:00,2018-06-26T18:00:00-04:00,VFR,Practice Area
S01523,738GG,I097,2018-06-26T12:00:00-04:00,2018-06-26T14:00:00-04:00,VFR,Practice Area
S01397,548QR,I053,2018-06-26T15:00:00-04:00,2018-06-26T17:00:00-04:00,VFR,Pattern
S01158,157ZA,I060,2018-06-26T14:00:00-04:00,2018-06-26T17:00:00-04:00,IFR,Practice Area
S01391,254SE,I032,2018-06-26T14:00:00-04:00,2018-06-26T17:00:00-04:00,VFR,Practice Area
S01324,133CZ,I060,2018-06-26T17:00:00-04:00,2018-06-26T19:00:00-04:00,VFR,Pattern
S01563,684TM,I097,2018-06-26T14:00:00-04:00,2018-06-26T16:00:00-04:00,VFR,Pattern
S01259,254SE,I010,2018-06-26T10:00:00-04:00,2018-06-26T13:00:00-04:00,VFR,Practice Area
S01359,157ZA,I096,2018-06-26T10:00:00-04:00,2018-06-26T13:00:00-04:00,VFR,Cross Country
S01514,684TM,I032,2018-06-26T17:00:00-04:00,2018-06-26T19:00:00-04:00,VFR,Pattern
S00564,548QR,,2018-06-26T12:00:00-04:00,2018-06-26T14:00:00-04:00,IFR,Pattern
S01306,548QR,I010,2018-06-26T17:00:00-04:00,2018-06-26T19:00:00-04:00,VFR,Pattern
S01287,157ZA,,2018-06-26T17:00:00-04:00,2018-06-26T19:00:00-04:00,VFR,Pattern
S01064,157ZA,I032,2018-06-26T19:00:00-04:00,2018-06-26T21:00:00-04:00,IFR,Pattern
S00847,254SE,,2018-06-26T17:00:00-04:00,2018-06-26T19:00:00-04:00,IFR,Pattern
S01379,738GG,I061,2018-06-27T10:00:00-04:00,2018-06-27T12:00:00-04:00,VFR,Practice Area
S01339,254SE,I076,2018-06-27T09:00:00-04:00,2018-06-27T11:00:00-04:00,VFR,Pattern
S01496,133CZ,I053,2018-06-27T09:00:00-04:00,2018-06-27T11:00:00-04:00,VFR,Pattern
S01533,426JQ,I053,2018-06-27T11:00:00-04:00,2018-06-27T13:00:00-04:00,VFR,Pattern
S01483,133CZ,I076,2018-06-27T11:00:00-04:00,2018-06-27T13:00:00-04:00,VFR,Pattern
S01468,426JQ,I053,2018-06-27T15:00:00-04:00,2018-06-27T17:00:00-04:00,VFR,Pattern
S01429,133CZ,I076,2018-06-27T15:00:00-04:00,2018-06-27T17:00:00-04:00,VFR,Pattern
S01542,133CZ,I057,2018-06-27T17:00:00-04:00,2018-06-27T19:00:00-04:00,VFR,Pattern
S01536,426JQ,I077,2018-06-27T09:00:00-04:00,2018-06-27T11:00:00-04:00,VFR,Pattern
S01260,157ZA,I061,2018-06-27T15:00:00-04:00,2018-06-27T17:00:00-04:00,VFR,Pattern
S01359,548QR,I057,2018-06-27T15:00:00-04:00,2018-06-27T17:00:00-04:00,VFR,Practice Area
S01306,157ZA,I096,2018-06-27T10:00:00-04:00,2018-06-27T13:00:00-04:00,VFR,Practice Area
S01424,426JQ,I060,2018-06-27T17:00:00-04:00,2018-06-27T19:00:00-04:00,VFR,Pattern
S01328,684TM,I003,2018-06-27T10:00:00-04:00,2018-06-27T13:00:00-04:00,VFR,Practice Area
S00549,684TM,,2018-06-27T08:00:00-04:00,2018-06-27T10:00:00-04:00,IFR,Pattern
S01270,548QR,I057,2018-06-28T15:00:00-04:00,2018-06-28T17:00:00-04:00,VFR,Practice Area
S01483,133CZ,I072,2018-06-28T09:00:00-04:00,2018-06-28T11:00:00-04:00,VFR,Pattern
S01542,426JQ,I076,2018-06-28T09:00:00-04:00,2018-06-28T11:00:00-04:00,VFR,Pattern
S01536,426JQ,I076,2018-06-28T15:00:00-04:00,2018-06-28T17:00:00-04:00,VFR,Pattern
S01500,133CZ,I072,2018-06-28T14:00:00-04:00,2018-06-28T16:00:00-04:00,VFR,Pattern
S01406,133CZ,I057,2018-06-28T17:00:00-04:00,2018-06-28T19:00:00-04:00,VFR,Pattern
S01385,426JQ,I060,2018-06-28T17:00:00-04:00,2018-06-28T19:00:00-04:00,VFR,Practice Area
S01331,254SE,I077,2018-06-28T15:00:00-04:00,2018-06-28T17:00:00-04:00,VFR,Practice Area
S01287,684TM,,2018-06-28T08:00:00-04:00,2018-06-28T10:00:00-04:00,VFR,Pattern
S01328,254SE,I077,2018-06-28T09:00:00-04:00,2018-06-28T11:00:00-04:00,VFR,Pattern
S01502,684TM,I060,2018-06-28T15:00:00-04:00,2018-06-28T17:00:00-04:00,VFR,Pattern
S01051,548QR,,2018-06-28T08:00:00-04:00,2018-06-28T10:00:00-04:00,IFR,Pattern
S00549,157ZA,,2018-06-28T08:00:00-04:00,2018-06-28T10:00:00-04:00,IFR,Pattern
S01379,738GG,I072,2018-06-29T09:00:00-04:00,2018-06-29T11:00:00-04:00,VFR,Pattern
S01361,738GG,I072,2018-06-29T11:00:00-04:00,2018-06-29T13:00:00-04:00,VFR,Practice Area
S01536,426JQ,I076,2018-06-29T09:00:00-04:00,2018-06-29T11:00:00-04:00,VFR,Pattern
S01500,811AX,I076,2018-06-29T11:00:00-04:00,2018-06-29T13:00:00-04:00,VFR,Pattern
S01406,811AX,I076,2018-06-29T13:00:00-04:00,2018-06-29T15:00:00-04:00,VFR,Pattern
S01385,426JQ,I072,2018-06-29T13:00:00-04:00,2018-06-29T15:00:00-04:00,VFR,Pattern
S01331,548QR,I076,2018-06-29T15:00:00-04:00,2018-06-29T17:00:00-04:00,VFR,Pattern
S01585,426JQ,I072,2018-06-29T15:00:00-04:00,2018-06-29T17:00:00-04:00,VFR,Practice Area
S01400,811AX,I080,2018-06-29T15:00:00-04:00,2018-06-29T17:00:00-04:00,VFR,Pattern
S01421,133CZ,I057,2018-06-29T15:00:00-04:00,2018-06-29T17:00:00-04:00,VFR,Pattern
S01562,811AX,I057,2018-06-29T17:00:00-04:00,2018-06-29T19:00:00-04:00,VFR,Pattern
S01515,133CZ,I080,2018-06-29T17:00:00-04:00,2018-06-29T19:00:00-04:00,VFR,Pattern
S01540,133CZ,I097,2018-06-29T09:00:00-04:00,2018-06-29T12:00:00-04:00,VFR,Practice Area
S01424,811AX,I077,2018-06-29T09:00:00-04:00,2018-06-29T11:00:00-04:00,VFR,Pattern
S01415,426JQ,I077,2018-06-29T11:00:00-04:00,2018-06-29T13:00:00-04:00,VFR,Pattern
S01459,133CZ,I097,2018-06-29T12:00:00-04:00,2018-06-29T14:00:00-04:00,VFR,Pattern
S01502,684TM,I077,2018-06-29T13:00:00-04:00,2018-06-29T16:00:00-04:00,VFR,Practice Area
S01501,426JQ,I032,2018-06-29T17:00:00-04:00,2018-06-29T19:00:00-04:00,VFR,Pattern
S00549,548QR,,2018-06-29T08:00:00-04:00,2018-06-29T11:00:00-04:00,IFR,Practice Area
S00901,426JQ,I072,2018-06-30T09:00:00-04:00,2018-06-30T12:00:00-04:00,VFR,Practice Area
S01532,811AX,I061,2018-06-30T09:00:00-04:00,2018-06-30T11:00:00-04:00,VFR,Pattern
S01439,133CZ,I053,2018-06-30T09:00:00-04:00,2018-06-30T12:00:00-04:00,VFR,Practice Area
S01526,811AX,I057,2018-06-30T11:00:00-04:00,2018-06-30T13:00:00-04:00,VFR,Pattern
S01387,133CZ,I077,2018-06-30T12:00:00-04:00,2018-06-30T14:00:00-04:00,IFR,Pattern
S01155,426JQ,I061,2018-06-30T12:00:00-04:00,2018-06-30T14:00:00-04:00,VFR,Pattern
S00877,811AX,I072,2018-06-30T13:00:00-04:00,2018-06-30T15:00:00-04:00,VFR,Pattern
S01348,133CZ,I057,2018-06-30T14:00:00-04:00,2018-06-30T16:00:00-04:00,VFR,Pattern
S01281,426JQ,I080,2018-06-30T14:00:00-04:00,2018-06-30T16:00:00-04:00,VFR,Pattern
S01198,811AX,I072,2018-06-30T15:00:00-04:00,2018-06-30T17:00:00-04:00,VFR,Pattern
S01462,133CZ,I080,2018-06-30T16:00:00-04:00,2018-06-30T18:00:00-04:00,VFR,Practice Area
S01121,426JQ,I057,2018-06-30T16:00:00-04:00,2018-06-30T19:00:00-04:00,VFR,Cross Country
S01275,811AX,I060,2018-06-30T17:00:00-04:00,2018-06-30T19:00:00-04:00,VFR,Pattern
S01063,548QR,I080,2018-06-30T11:00:00-04:00,2018-06-30T13:00:00-04:00,VFR,Pattern
S01044,684TM,I053,2018-06-30T12:00:00-04:00,2018-06-30T14:00:00-04:00,VFR,Pattern
S01374,548QR,I077,2018-06-30T09:00:00-04:00,2018-06-30T11:00:00-04:00,IFR,Pattern
S01447,254SE,I061,2018-06-30T14:00:00-04:00,2018-06-30T17:00:00-04:00,VFR,Practice Area
S01172,548QR,I053,2018-06-30T14:00:00-04:00,2018-06-30T16:00:00-04:00,VFR,Pattern
S01213,254SE,I097,2018-06-30T09:00:00-04:00,2018-06-30T11:00:00-04:00,VFR,Practice Area
S01352,157ZA,I097,2018-06-30T11:00:00-04:00,2018-06-30T13:00:00-04:00,VFR,Pattern
S01356,157ZA,I097,2018-06-30T13:00:00-04:00,2018-06-30T16:00:00-04:00,VFR,Cross Country
S00762,684TM,I077,2018-06-30T14:00:00-04:00,2018-06-30T16:00:00-04:00,VFR,Practice Area
S01481,157ZA,I010,2018-06-30T08:00:00-04:00,2018-06-30T10:00:00-04:00,VFR,Pattern
S00725,684TM,I003,2018-06-30T08:00:00-04:00,2018-06-30T10:00:00-04:00,VFR,Pattern
S01184,684TM,I096,2018-06-30T10:00:00-04:00,2018-06-30T12:00:00-04:00,VFR,Pattern
S01446,254SE,I010,2018-06-30T11:00:00-04:00,2018-06-30T13:00:00-04:00,VFR,Practice Area
S01196,738GG,I060,2018-06-30T14:00:00-04:00,2018-06-30T16:00:00-04:00,VFR,Practice Area
S01094,385AT,I003,2018-06-30T10:00:00-04:00,2018-06-30T12:00:00-04:00,VFR,Pattern
S01367,548QR,I003,2018-06-30T16:00:00-04:00,2018-06-30T18:00:00-04:00,VFR,Pattern
S01535,385AT,I003,2018-06-30T12:00:00-04:00,2018-06-30T14:00:00-04:00,VFR,Practice Area
S01476,684TM,I010,2018-06-30T16:00:00-04:00,2018-06-30T18:00:00-04:00,VFR,Pattern
S01175,738GG,I096,2018-06-30T12:00:00-04:00,2018-06-30T14:00:00-04:00,VFR,Pattern
S00943,254SE,I072,2018-07-01T09:00:00-04:00,2018-07-01T11:00:00-04:00,VFR,Pattern
S00833,133CZ,I061,2018-07-01T09:00:00-04:00,2018-07-01T11:00:00-04:00,VFR,Pattern
S01448,811AX,I053,2018-07-01T09:00:00-04:00,2018-07-01T11:00:00-04:00,VFR,Pattern
S00963,133CZ,I072,2018-07-01T11:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Pattern
S00908,157ZA,I053,2018-07-01T11:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Pattern
S00956,811AX,I061,2018-07-01T11:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Pattern
S01338,426JQ,I080,2018-07-01T11:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Pattern
S01110,811AX,I057,2018-07-01T13:00:00-04:00,2018-07-01T15:00:00-04:00,VFR,Pattern
S01435,133CZ,I061,2018-07-01T13:00:00-04:00,2018-07-01T16:00:00-04:00,VFR,Practice Area
S01411,426JQ,I053,2018-07-01T13:00:00-04:00,2018-07-01T15:00:00-04:00,VFR,Pattern
S01073,426JQ,I053,2018-07-01T15:00:00-04:00,2018-07-01T17:00:00-04:00,VFR,Pattern
S01472,811AX,I072,2018-07-01T15:00:00-04:00,2018-07-01T17:00:00-04:00,VFR,Pattern
S00905,738GG,I057,2018-07-01T11:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Practice Area
S01289,133CZ,I080,2018-07-01T16:00:00-04:00,2018-07-01T18:00:00-04:00,VFR,Practice Area
S00753,157ZA,I080,2018-07-01T13:00:00-04:00,2018-07-01T15:00:00-04:00,VFR,Pattern
S00982,811AX,I057,2018-07-01T17:00:00-04:00,2018-07-01T19:00:00-04:00,VFR,Pattern
S00952,426JQ,I097,2018-07-01T09:00:00-04:00,2018-07-01T11:00:00-04:00,VFR,Pattern
S01365,426JQ,I003,2018-07-01T17:00:00-04:00,2018-07-01T19:00:00-04:00,VFR,Pattern
S01177,548QR,I072,2018-07-01T13:00:00-04:00,2018-07-01T15:00:00-04:00,VFR,Pattern
S01381,548QR,I077,2018-07-01T09:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Cross Country
S01303,548QR,I057,2018-07-01T15:00:00-04:00,2018-07-01T17:00:00-04:00,VFR,Pattern
S00678,254SE,I097,2018-07-01T11:00:00-04:00,2018-07-01T13:00:00-04:00,VFR,Pattern
S00935,254SE,I077,2018-07-01T13:00:00-04:00,2018-07-01T15:00:00-04:00,VFR,Practice Area
S01491,738GG,I097,2018-07-01T13:00:00-04:00,2018-07-01T15:00:00-04:00,VFR,Pattern
S01488,157ZA,I097,2018-07-01T15:00:00-04:00,2018-07-01T17:00:00-04:00,VFR,Pattern
S00967,254SE,I077,2018-07-01T15:00:00-04:00,2018-07-01T17:00:00-04:00,VFR,Pattern
S01410,157ZA,I003,2018-07-01T09:00:00-04:00,2018-07-01T11:00:00-04:00,VFR,Pattern
